Datum;Beschreibung;Ausprägung;Total;Kanton_Zürich_Ja;Kanton_Zürich_Nein;Alter_15-29;Alter_30-64;Alter_65-79;Männlich;Weiblich;Städtisch;Ländlich;Erwerbstätig;In_Ausbildung;Nicht_Erwerbstätig
25.02.2020;Radius;50 - 100 Kilometer;4.862354536;3.573247616;5.189763894;5.440150006;5.323381456;1.815501644;5.866244005;3.857862614;4.872879338;4.847455626;5.070490115;5.401741021;3.284489992
25.02.2020;Radius;100++ Kilometer;1.1775339;1.213614938;1.168369983;0.65633594;1.368560238;1.12149021;1.569457937;0.785374662;1.091723127;1.299007643;1.465168227;0.54085485;0.254979983
26.02.2020;Distanz;weniger als 2 Km;14.58819574;12.22631208;15.18556702;9.451733629;12.51948126;31.81395178;12.63914538;16.53841576;14.21383849;15.10504647;12.04359915;11.10912653;30.27627549
26.02.2020;Distanz;2 - 10 Kilometer;19.30749121;20.48618028;19.00937534;18.36104948;19.5181203;19.82764047;16.55631448;22.06031898;23.37975075;13.68518696;18.27618792;20.24348341;23.58276944
26.02.2020;Distanz;10 - 20 Kilometer;16.02554431;15.03679678;16.27561987;17.53137905;15.62426928;15.49461651;16.68467228;15.36602077;18.34723919;12.82013098;15.66485374;19.10457212;15.07766677
26.02.2020;Distanz;20 - 50 Kilometer;23.17466093;28.61150962;21.79956472;24.67823553;24.06182674;16.86945659;22.56889843;23.78078696;21.4744363;25.52205065;25.14016911;21.96187997;14.51958384
26.02.2020;Distanz;50 - 100 Kilometer;16.57271331;14.73391175;17.03778586;18.88247446;17.21801079;10.10449976;18.08141337;15.06310786;13.13524329;21.31860491;17.77813799;16.8939314;10.31906567
26.02.2020;Distanz;100++ Kilometer;10.3313945;8.905289507;10.69208719;11.09512784;11.05829163;5.889834896;13.46955605;7.191349668;9.449491982;11.54898002;11.09705209;10.68700656;6.224638785
26.02.2020;Radius;weniger als 500 Meter;14.01749472;11.30900337;14.70253056;9.185914251;12.20249006;29.63371306;12.24206757;15.79398733;13.19562992;15.15219006;11.48982498;11.14122803;29.08655449
26.02.2020;Radius;500 Meter - 2 Kilometer;13.29211358;12.85723541;13.40210364;11.57574639;12.85466818;17.90993962;11.74616509;14.83898983;16.43295008;8.955764626;12.12494193;12.10603717;20.12423901
26.02.2020;Radius;2 - 10 Kilometer;33.46767054;33.93465261;33.34956071;35.41710642;34.06664808;27.76479546;32.32067221;34.6153572;35.96797069;30.01566852;34.39200688;37.34752257;25.44618147
26.02.2020;Radius;10 - 20 Kilometer;16.08949597;20.8287822;14.89082833;16.25091994;16.95421959;11.96198956;16.74240616;15.43619394;13.60893355;19.51424738;17.31245267;13.61024304;12.23549297
26.02.2020;Radius;20 - 50 Kilometer;16.70073709;14.84222742;17.17079424;20.24798705;17.05905465;9.604342192;18.59616778;14.80416891;13.59372599;20.99038551;17.92962824;18.27614724;9.217341044
26.02.2020;Radius;50 - 100 Kilometer;5.009788348;4.687400688;5.091327136;6.30238125;5.402411514;1.248775951;6.407763971;3.610973773;5.495350859;4.339403729;5.343928203;6.403187408;2.118197846
26.02.2020;Radius;100++ Kilometer;1.422699761;1.540698297;1.392855388;1.019944699;1.460507921;1.876444148;1.944757213;0.900329011;1.705438915;1.032340175;1.407217091;1.11563454;1.771993168
27.02.2020;Distanz;weniger als 2 Km;11.66621077;10.97215171;11.84135242;8.106855369;11.04083172;20.15426468;9.439499001;13.89425883;11.43184885;11.98781724;10.04480343;9.97746171;21.37566975
27.02.2020;Distanz;2 - 10 Kilometer;19.85408886;16.88386909;20.60360607;17.64915351;19.53040891;24.81960502;17.63125858;22.07825309;24.14701974;13.96305349;19.25680745;18.34722098;24.22307031
27.02.2020;Distanz;10 - 20 Kilometer;15.56369032;15.50444421;15.57864073;16.1174089;14.95915776;17.46591999;15.37248524;15.75501015;16.1357012;14.77874028;15.0085141;17.7257935;16.43437893
27.02.2020;Distanz;20 - 50 Kilometer;25.3751529;32.46642657;23.58571234;26.83754509;25.36435182;23.11721333;26.26487496;24.4848969;23.73106575;27.63127484;26.33008817;24.62642548;21.21780294
27.02.2020;Distanz;50 - 100 Kilometer;16.17200121;14.33936754;16.63445537;17.18086715;17.36773464;9.089403933;17.20727206;15.13610907;13.57272052;19.73890105;17.05293563;16.22155471;11.67394251
27.02.2020;Distanz;100++ Kilometer;11.36885595;9.833740868;11.75623307;14.10816998;11.73751515;5.353593055;14.08461015;8.651471968;10.98164395;11.90021311;12.30685121;13.10154362;5.075135554
27.02.2020;Radius;weniger als 500 Meter;11.5360977;9.212208151;12.12251735;8.640413039;10.39290318;21.35468941;9.729686103;13.34359336;10.88723134;12.42651378;9.652371496;9.607353902;22.78665209
27.02.2020;Radius;500 Meter - 2 Kilometer;12.56864517;11.79097769;12.76488492;10.39659801;12.69159763;15.43137521;11.70424934;13.43355974;15.06797421;9.1389054;12.43841552;10.62423694;14.96818289
27.02.2020;Radius;2 - 10 Kilometer;34.6561552;34.01828142;34.81711884;36.53442944;32.97894478;39.39397197;33.6438504;35.66906751;37.20793977;31.15443258;33.61265407;37.78935499;37.12605756
27.02.2020;Radius;10 - 20 Kilometer;17.14020743;24.42170348;15.30276539;16.95208991;18.59372992;10.76261211;18.12702764;16.15279501;14.4927738;20.77318583;18.81936195;13.79984633;11.64217684
27.02.2020;Radius;20 - 50 Kilometer;16.82405652;13.45870297;17.67328339;20.02705878;17.5664056;8.361184475;18.23848771;15.4087765;14.9739118;19.36294389;17.63534453;20.191099;9.707419416
27.02.2020;Radius;50 - 100 Kilometer;5.411147932;4.100213123;5.741954502;5.810754282;5.601372929;3.907107188;6.262009658;4.559775587;5.567015673;5.197256211;5.68742827;6.444653152;3.088909898
27.02.2020;Radius;100++ Kilometer;1.863690047;2.99791317;1.577475616;1.638656538;2.17504596;0.789059636;2.294689152;1.432432291;1.803153406;1.946762312;2.154424171;1.543455688;0.68060131
28.02.2020;Distanz;weniger als 2 Km;9.688429648;7.732685825;10.16781674;7.170243117;9.82231534;12.97233105;8.751014824;10.62640703;10.37006565;8.750510431;8.971641066;7.167187263;15.42795653
28.02.2020;Distanz;2 - 10 Kilometer;18.2005083;18.30422133;18.17508642;12.83036719;18.53497385;24.98515167;15.6343481;20.7682085;21.76669597;13.29349644;17.42014978;14.4275741;25.34921988
28.02.2020;Distanz;10 - 20 Kilometer;14.51299707;15.47539912;14.27709546;13.71770615;14.1811633;17.2194973;13.47059798;15.55602173;16.83285714;11.3209102;13.75201038;15.76154552;17.16960509
28.02.2020;Distanz;20 - 50 Kilometer;26.39624979;29.11145599;25.73070516;26.31643131;26.80751869;24.6841164;27.69488657;25.09683368;23.65226213;30.17192883;28.29869538;21.81759773;21.03078205
28.02.2020;Distanz;50 - 100 Kilometer;17.79732799;14.93551986;18.49880733;21.15904758;18.50936927;9.438589628;18.9250375;16.66894171;14.44628664;22.40830227;18.6170584;20.72962238;11.19064669
28.02.2020;Distanz;100++ Kilometer;13.4044872;14.44071787;13.1504889;18.80620465;12.14465955;10.70031395;15.52411502;11.28358734;12.93183248;14.05485182;12.940445;20.09647301;9.831789754
28.02.2020;Radius;weniger als 500 Meter;9.192460127;7.204944763;9.679634983;7.366756306;9.131496923;12.27847828;8.298565296;10.0868914;9.631320391;8.58859608;8.461149799;7.278362201;14.47194751
28.02.2020;Radius;500 Meter - 2 Kilometer;13.26748402;12.23925717;13.51952045;8.832316363;13.75432774;17.93109664;12.21851384;14.31708371;16.19628125;9.237510252;12.67557445;9.4196626;19.55317359
28.02.2020;Radius;2 - 10 Kilometer;33.9461406;35.69129596;33.51837243;30.75797125;33.52971034;40.71831118;33.27175399;34.62093193;36.60996859;30.28075989;33.45999309;32.321851;37.76383019
28.02.2020;Radius;10 - 20 Kilometer;15.91102961;19.38208935;15.06021202;17.09864365;16.79603756;10.13146801;15.5456521;16.27662639;12.17122505;21.05693526;17.66131295;13.26117006;9.606559873
28.02.2020;Radius;20 - 50 Kilometer;17.93278898;13.57172115;19.00176316;19.68130079;18.94510551;10.72063119;19.71172244;16.15278796;15.10773431;21.8200148;18.91954272;18.93867465;12.18979384
28.02.2020;Radius;50 - 100 Kilometer;6.598871983;5.813656266;6.79134212;9.930175224;5.56185735;6.091630518;6.807655627;6.389963044;6.829585708;6.281413932;6.04616247;11.85202172;4.722885151
28.02.2020;Radius;100++ Kilometer;3.151224675;6.097035336;2.429154843;6.332836407;2.281464581;2.128384188;4.146136714;2.155715569;3.453884692;2.734769785;2.77626451;6.928257774;1.691809852
29.02.2020;Distanz;weniger als 2 Km;14.29624664;11.71636146;14.93270721;9.019832436;13.95619647;23.99265245;13.45470269;15.13769738;13.58371522;15.25643473;13.16260127;7.883821096;25.59653091
29.02.2020;Distanz;2 - 10 Kilometer;20.54390641;19.3538812;20.83748697;14.23586013;21.72037743;25.02906552;19.50738176;21.58031625;23.41465024;16.6753695;20.99486468;14.23309834;23.82783689
29.02.2020;Distanz;10 - 20 Kilometer;15.82781095;16.49221713;15.6639012;13.95207858;16.52502924;15.60186464;14.86334476;16.79217031;16.98107297;14.27370618;15.70326919;16.21908046;16.10737131
29.02.2020;Distanz;20 - 50 Kilometer;23.44133434;23.16076773;23.51055043;29.21841603;23.03426742;16.32397717;25.99501253;20.88793897;21.72394474;25.75564219;23.56999439;30.45665155;16.63935276
29.02.2020;Distanz;50 - 100 Kilometer;14.57882041;17.02692492;13.97487027;19.29479779;13.66164903;11.39458434;14.74626109;14.41139827;13.27250397;16.33917718;14.66998147;18.01451962;11.10677352
29.02.2020;Distanz;100++ Kilometer;11.31188127;12.24984757;11.08048392;14.27901503;11.10248041;7.65785589;11.43329717;11.19047881;11.02411285;11.69967021;11.89928901;13.19282895;6.72213462
29.02.2020;Radius;weniger als 500 Meter;14.34658194;10.85080232;15.20899471;9.210707435;13.95621794;24.05127253;13.97940734;14.71371588;13.70746684;15.2078362;13.21885893;7.585385331;25.92340519
29.02.2020;Radius;500 Meter - 2 Kilometer;14.68209698;15.48828572;14.48320932;10.30327032;15.25372775;18.89564541;13.8533903;15.51071189;16.73537608;11.9151535;14.90648287;9.799091931;17.8460935
29.02.2020;Radius;2 - 10 Kilometer;33.10021018;30.2674921;33.79904492;32.20583599;34.45314211;28.41089072;32.7718483;33.42853569;34.57648028;31.11082844;33.50185839;36.57554913;28.04012054
29.02.2020;Radius;10 - 20 Kilometer;14.06156197;18.09101559;13.06749122;16.13114675;14.22861985;10.10710495;16.03770888;12.08563392;11.76069368;17.16214997;14.3722449;15.74642201;11.02829499
29.02.2020;Radius;20 - 50 Kilometer;15.0384591;15.5241952;14.91862745;21.1207223;13.62952393;11.94656095;15.47620809;14.60075859;13.78391456;16.72904945;14.68499202;20.32072373;12.16971793
29.02.2020;Radius;50 - 100 Kilometer;6.220320498;5.808988688;6.321796519;8.134456828;5.589507616;6.088670567;5.914447518;6.526159601;6.811334104;5.423886516;6.363460225;7.660903036;4.239643618
29.02.2020;Radius;100++ Kilometer;2.550769335;3.969220383;2.200835863;2.893860377;2.889260808;0.499854881;1.966989581;3.134484433;2.624734454;2.451095937;2.95210267;2.311924821;0.75272423
01.03.2020;Distanz;weniger als 2 Km;24.9049868;23.37648024;25.28704273;16.38363707;26.2753411;32.01148415;23.35009813;26.46080858;25.76908128;23.72439596;24.21093479;16.05316026;36.20343562
01.03.2020;Distanz;2 - 10 Kilometer;22.08462897;18.66315212;22.93983992;17.39083339;22.9286574;25.59354207;20.44955769;23.72068148;23.2942343;20.43197524;22.34645355;18.5356844;23.92679183
01.03.2020;Distanz;10 - 20 Kilometer;12.63227803;12.47615098;12.67130257;12.85114823;12.75908904;11.71318051;12.65988057;12.60465893;12.67050664;12.58004723;13.07372593;12.39055533;10.64967361
01.03.2020;Distanz;20 - 50 Kilometer;16.78592432;17.21889267;16.67770226;20.45633572;16.34723118;13.03586434;17.67608735;15.89522709;14.85723664;19.42104239;17.18756735;20.25958543;11.70879818
01.03.2020;Distanz;50 - 100 Kilometer;11.60980022;12.62111295;11.35701882;15.93385755;10.27934086;10.89111215;11.08498325;12.13493214;11.10200761;12.30358465;10.91629419;15.27383599;11.81386204
01.03.2020;Distanz;100++ Kilometer;11.98238167;15.64421103;11.0670937;16.98418804;11.41034042;6.754816772;14.77939301;9.183691782;12.30693353;11.53895452;12.2650242;17.4871786;5.697438717
01.03.2020;Radius;weniger als 500 Meter;23.78336962;21.42408376;24.37308196;15.55614773;25.13934503;30.49490022;21.9747762;25.59304841;23.99495939;23.49427977;23.0726064;14.83775282;35.24809789
01.03.2020;Radius;500 Meter - 2 Kilometer;16.44859358;16.09826797;16.53615878;13.43257324;17.0539053;18.4169373;15.66453599;17.23312169;17.40877755;15.13671807;16.89837008;12.98350814;17.28111581
01.03.2020;Radius;2 - 10 Kilometer;25.85288392;23.1459373;26.52949537;24.48729682;26.39062163;25.54535494;25.75821064;25.94761401;26.56341411;24.88210416;26.70723345;24.78944262;22.54373024
01.03.2020;Radius;10 - 20 Kilometer;11.33105256;13.12114043;10.88361339;14.15128333;10.95902946;8.608498157;11.89117127;10.77059771;9.24276163;14.18423258;11.44950999;14.28083174;8.127440093
01.03.2020;Radius;20 - 50 Kilometer;11.99440675;11.84126295;12.03268561;15.17254793;11.06016573;11.26779678;12.01471819;11.97408312;11.30201973;12.94039793;11.29505058;16.21859727;11.73116696
01.03.2020;Radius;50 - 100 Kilometer;7.289262069;8.806552325;6.910009685;10.60301154;6.807666648;4.292468585;8.090818666;6.487224442;7.87748028;6.485594141;7.472300312;10.46838501;3.561023149
01.03.2020;Radius;100++ Kilometer;3.300431512;5.562755265;2.734955214;6.597139419;2.589266201;1.374044011;4.605769046;1.994310619;3.610587308;2.876673353;3.104929178;6.421482399;1.507425862
02.03.2020;Distanz;weniger als 2 Km;12.71482039;11.94268981;12.9081228;8.722849652;11.72000679;23.55864994;12.23426508;13.19566409;13.45056568;11.67886338;11.1783059;8.302972807;24.14368669
02.03.2020;Distanz;2 - 10 Kilometer;19.64986351;19.6132445;19.65903105;17.22012105;19.31789417;24.99701176;15.92313107;23.37883244;23.84522862;13.74263176;18.56946114;19.22093116;25.35118884
02.03.2020;Distanz;10 - 20 Kilometer;15.62133872;15.07723338;15.75755515;15.77001201;15.39841832;16.4083878;14.62630123;16.61697335;17.22777402;13.35941744;15.23958535;18.26574237;15.19379874
02.03.2020;Distanz;20 - 50 Kilometer;26.02359431;29.55937614;25.13841353;29.11606368;26.3999654;19.42936575;26.8385574;25.20814213;23.44505936;29.65426841;27.00965016;26.26703076;20.94944046
02.03.2020;Distanz;50 - 100 Kilometer;16.68760009;16.19177896;16.81172861;18.83916577;17.51917124;9.48988901;18.35650045;15.01769819;13.29961109;21.45801594;18.11126798;17.68710333;8.795528768
02.03.2020;Distanz;100++ Kilometer;9.30278298;7.615677212;9.725148855;10.33178785;9.644544073;6.116695744;12.02124476;6.582689792;8.731761219;10.10680308;9.891729474;10.25621957;5.566356499
02.03.2020;Radius;weniger als 500 Meter;11.72824129;11.4431975;11.79960182;8.996841046;10.95998051;19.54906972;11.34982377;12.10688591;11.7508284;11.69643779;10.40307229;7.935644562;21.57424569
02.03.2020;Radius;500 Meter - 2 Kilometer;13.75941287;11.44129725;14.33975166;10.72125857;13.17469994;21.22250473;11.97597252;15.54392349;16.79446593;9.485944084;12.40539824;12.86750146;21.21410072
02.03.2020;Radius;2 - 10 Kilometer;34.725736;34.73475995;34.72347686;33.94298297;34.58873871;36.58601038;32.38929937;37.06357477;38.02435327;30.08115892;34.70009318;34.28454443;35.23751038
02.03.2020;Radius;10 - 20 Kilometer;17.37294492;22.36658389;16.12279052;20.06386325;18.03007427;10.12495408;18.40396971;16.3413014;13.98294162;22.14619698;18.68273157;17.81136879;10.53240105
02.03.2020;Radius;20 - 50 Kilometer;16.26052907;14.40618959;16.7247618;19.39975891;17.10358876;7.454791663;18.09403947;14.42591835;12.81825484;21.10738055;17.58680511;19.17836206;7.173107931
02.03.2020;Radius;50 - 100 Kilometer;4.654451332;3.979111926;4.82352213;5.922197248;4.682745032;2.528361964;5.795286693;3.512931332;5.085488691;4.04753453;4.77582775;6.602600821;2.354467667
02.03.2020;Radius;100++ Kilometer;1.498684518;1.628859892;1.466095194;0.953098004;1.460172775;2.534307456;1.991608468;1.005464753;1.543667247;1.435347144;1.446071862;1.319977881;1.914166565
03.03.2020;Distanz;weniger als 2 Km;10.96819656;10.83611627;11.00128453;6.786596664;10.88360838;17.90081563;9.70690633;12.23024373;10.89141674;11.0750151;10.3545724;8.118910645;16.34509842
03.03.2020;Distanz;2 - 10 Kilometer;19.443411;18.59800024;19.65519825;17.79588366;18.43963817;26.58955028;15.84813711;23.04084249;23.80360969;13.37736331;17.32100803;20.45462657;28.79307482
03.03.2020;Distanz;10 - 20 Kilometer;17.20963885;18.51233343;16.88329558;17.15962246;17.42112368;16.32587636;16.67486727;17.74473135;19.58251904;13.90841213;17.29398292;18.94820202;15.32425115
03.03.2020;Distanz;20 - 50 Kilometer;25.63491554;29.10345281;24.76599829;28.23561862;25.3107488;23.03726153;26.71188449;24.55730027;22.92159975;29.40976712;27.08276394;23.01572103;20.89883789
03.03.2020;Distanz;50 - 100 Kilometer;16.7320341;15.69823888;16.9910143;19.16466428;17.22927545;10.66083107;18.39292497;15.0701465;13.96639779;20.57967567;17.02551161;19.76211149;12.74140099
03.03.2020;Distanz;100++ Kilometer;10.01180396;7.251858371;10.70320904;10.85761431;10.71560551;5.485665122;12.66527984;7.35673567;8.834456979;11.64976667;10.92216111;9.700428253;5.897336738
03.03.2020;Radius;weniger als 500 Meter;10.69358028;9.826809945;10.91071841;7.026505758;10.72276481;16.30295126;9.448780646;11.93912695;10.18336433;11.40340902;10.48231743;7.073897887;14.79049508
03.03.2020;Radius;500 Meter - 2 Kilometer;12.53723095;10.91598199;12.94337656;10.75750468;11.73838993;18.95810526;11.08326919;13.99206527;15.13323009;8.925594035;11.15858027;12.15956465;19.49094516
03.03.2020;Radius;2 - 10 Kilometer;35.59359283;37.3512406;35.15327741;35.9771665;35.15601875;36.98356957;33.51973921;37.668691;39.63866225;29.96596305;34.56069651;39.51496447;37.22521541
03.03.2020;Radius;10 - 20 Kilometer;17.22943624;22.40492788;15.93290298;18.73721678;17.52757968;13.51215208;18.96827833;15.48955063;13.93347272;21.81488596;18.81077405;13.7459776;12.58672511
03.03.2020;Radius;20 - 50 Kilometer;17.72514887;14.89478217;18.43419543;21.1863686;18.2716716;9.819125859;19.6003534;15.84881899;14.81771618;21.77006208;18.38965701;21.22054224;11.5535785
03.03.2020;Radius;50 - 100 Kilometer;5.364505684;3.75936637;5.766615598;5.966350255;5.757114656;2.636053037;6.284487531;4.443971737;5.460645864;5.230752394;5.734247533;5.684033151;3.313844082
03.03.2020;Radius;100++ Kilometer;0.856505149;0.846891046;0.858913617;0.348887431;0.826460581;1.788042938;1.095091698;0.61777542;0.832908571;0.889333462;0.863727208;0.601020008;1.03919666
04.03.2020;Distanz;weniger als 2 Km;9.821438433;9.092520454;10.00494784;8.352359852;9.736046386;12.52177296;10.22326677;9.419368951;9.137525093;10.78038985;9.049922821;9.874978194;13.6020906
04.03.2020;Distanz;2 - 10 Kilometer;19.39232798;21.77925103;18.79140601;18.14835344;18.01563616;27.64275889;15.25493968;23.53219921;25.25364926;11.17385638;17.68194783;20.79347078;26.64570412
04.03.2020;Distanz;10 - 20 Kilometer;15.53394098;16.08072756;15.39628424;14.56159438;15.76861561;15.98983981;14.86295133;16.20533331;17.42725643;12.87922228;15.05300156;16.73763243;16.86132576
04.03.2020;Distanz;20 - 50 Kilometer;27.07997784;29.33859264;26.51135823;27.79357904;27.80863107;22.62642129;27.68218672;26.47740756;24.28562439;30.99809004;29.00480584;22.91312657;21.19525139
04.03.2020;Distanz;50 - 100 Kilometer;16.94004607;17.33512703;16.84058211;20.15506537;17.43062959;9.641875853;17.70275574;16.17687869;13.71055742;21.46828459;18.18420638;17.70223603;10.09696748
04.03.2020;Distanz;100++ Kilometer;11.23226869;6.373781282;12.45542158;10.98904791;11.24044119;11.57733119;14.27389977;8.188812274;10.18538741;12.70015685;11.02611557;11.978556;11.59866064
04.03.2020;Radius;weniger als 500 Meter;9.932885051;9.327547716;10.0852823;8.393774773;9.756432266;13.15967898;9.698925397;10.16698511;8.94786245;11.31403785;9.20114502;9.660281389;13.80305893
04.03.2020;Radius;500 Meter - 2 Kilometer;12.82394384;11.44888487;13.17012305;10.83869166;11.87085894;20.30312184;10.79880763;14.85029538;17.26274521;6.600063392;11.43885593;11.5622081;20.80558935
04.03.2020;Radius;2 - 10 Kilometer;35.41418263;36.24510202;35.20499377;36.17125865;34.77332877;37.1538844;33.07297827;37.756792;38.08647469;31.66721922;34.58963516;39.72848984;35.71035874
04.03.2020;Radius;10 - 20 Kilometer;17.33702308;24.04757573;15.64760184;17.80922222;18.36650794;11.8875827;18.587925;16.08537047;14.37514279;21.49003361;18.92631744;13.98201437;12.40292845
04.03.2020;Radius;20 - 50 Kilometer;17.20833741;15.35271395;17.67550157;19.47181721;18.30825423;8.62034765;19.4856855;14.92962263;14.21719111;21.40238337;18.99978246;16.61004389;8.846620476
04.03.2020;Radius;50 - 100 Kilometer;5.703729052;2.613509956;6.48170995;6.031423836;5.592804059;5.695645361;6.675453955;4.731420997;5.290070967;6.283741144;5.431590789;6.580629908;6.282613099
04.03.2020;Radius;100++ Kilometer;1.579898934;0.964665747;1.734787521;1.283811654;1.331813786;3.179739071;1.680224241;1.479513421;1.820512779;1.242521412;1.4126732;1.876332506;2.148830951
05.03.2020;Distanz;weniger als 2 Km;11.93214745;12.05154492;11.9020561;8.783734548;10.90474402;21.51055213;10.9724055;12.89246537;11.90278571;11.97231888;10.29224742;7.852893997;23.4796036
05.03.2020;Distanz;2 - 10 Kilometer;18.76669186;18.50886875;18.83167017;16.4823479;19.09218456;20.8587055;16.841199;20.69334025;23.45507641;12.35225293;18.55441333;18.14452887;20.34315665
05.03.2020;Distanz;10 - 20 Kilometer;15.69788786;16.56822863;15.47853874;16.53904043;15.17364086;16.76184294;15.21430121;16.18176472;18.1027503;12.40766216;15.16983765;19.67201628;14.82669752
05.03.2020;Distanz;20 - 50 Kilometer;26.60072974;30.46201406;25.62758298;28.68519438;26.50264454;23.78945208;27.16071879;26.04040464;23.83842184;30.37999639;27.12145844;26.90645029;23.79291676
05.03.2020;Distanz;50 - 100 Kilometer;16.17404843;14.91827319;16.49053733;15.96612892;17.6988884;9.582310217;16.28403235;16.06399851;13.35858829;20.02603562;17.78585953;14.2995434;9.931378734
05.03.2020;Distanz;100++ Kilometer;10.82849465;7.49107045;11.66961468;13.54355382;10.62789762;7.49713713;13.52734316;8.128026512;9.342377446;12.86173403;11.07618363;13.12456715;7.626246739
05.03.2020;Radius;weniger als 500 Meter;11.40254955;10.73555481;11.57065003;7.900058235;10.9423667;18.96120682;10.39978787;12.405913;11.17357236;11.71582594;10.15413326;7.03757448;21.28658135
05.03.2020;Radius;500 Meter - 2 Kilometer;13.65852517;12.63909424;13.91544899;12.00692776;12.81528078;20.06339664;13.05360165;14.26381173;16.47060638;9.811160912;12.67253957;12.07362667;19.84823502
05.03.2020;Radius;2 - 10 Kilometer;33.25533878;34.45944294;32.95187238;32.8334007;33.65228629;32.11393929;31.86020978;34.65130503;36.910992;28.25383687;33.02817319;38.65560018;29.67724807
05.03.2020;Radius;10 - 20 Kilometer;16.87931368;22.57983209;15.4426308;18.74599985;17.43538856;11.44102225;17.37150048;16.3868315;13.70160592;21.2269119;18.26845053;14.83785324;11.86876252
05.03.2020;Radius;20 - 50 Kilometer;17.82745944;14.84985068;18.57789637;21.01740636;18.36567533;10.40308323;19.61736476;16.03647997;14.57893876;22.27194076;18.94645353;19.5617375;10.85867948
05.03.2020;Radius;50 - 100 Kilometer;5.196156857;3.434355946;5.640177736;6.156372704;5.105650241;4.106714522;6.123951615;4.267805311;5.35205618;4.982862348;5.267423662;6.340907466;3.854595359
05.03.2020;Radius;100++ Kilometer;1.780656517;1.301869302;1.901323681;1.339834394;1.683352101;2.910637246;1.573583848;1.987853455;1.8122284;1.737461272;1.662826253;1.492700467;2.605898203
06.03.2020;Distanz;weniger als 2 Km;10.58008476;14.10706913;9.701033425;6.504828772;10.72071117;16.47415465;9.756584081;11.40407964;11.35019721;9.507486212;9.431278019;5.846759128;20.2300994
06.03.2020;Distanz;2 - 10 Kilometer;17.27695526;15.85576432;17.63116715;14.78858001;17.45542328;20.44066011;16.83311497;17.72106191;20.8771956;12.26260626;16.55051854;15.49576156;22.32815372
06.03.2020;Distanz;10 - 20 Kilometer;17.37297225;16.61054382;17.56299684;14.96143222;17.77239333;19.37454733;16.48276438;18.26371436;18.35095857;16.01085077;17.28555962;15.4638578;19.45043581
06.03.2020;Distanz;20 - 50 Kilometer;25.31559235;28.19508037;24.59792039;26.80927786;25.89882401;20.17164833;24.64775516;25.98383032;23.51498275;27.82344852;26.88132607;24.82448734;18.18343367
06.03.2020;Distanz;50 - 100 Kilometer;17.84214127;15.43594621;18.44185161;21.82070446;16.80509382;16.31702786;17.64199092;18.04241174;15.24212989;21.46338965;17.59761612;22.3001928;15.15665068
06.03.2020;Distanz;100++ Kilometer;11.6122541;9.795596154;12.06503059;15.11517669;11.34755438;7.221961721;14.63779049;8.584902028;10.66453598;12.93221859;12.25370163;16.06894137;4.651226731
06.03.2020;Radius;weniger als 500 Meter;9.303842968;11.16045508;8.841108465;5.084250395;9.517178979;15.08832321;8.473164815;10.13501963;9.635990814;8.841233515;8.194377279;4.759234387;18.60030448
06.03.2020;Radius;500 Meter - 2 Kilometer;12.91893179;11.5318991;13.26463022;11.46715977;12.82031967;15.71761247;12.95307848;12.8847646;16.02857092;8.587883198;12.5406991;11.35152103;16.10391414
06.03.2020;Radius;2 - 10 Kilometer;33.8831886;34.35804798;33.76483656;30.09630146;34.81313656;35.60338804;32.62662473;35.14050654;36.07193567;30.83474164;33.80198172;31.78857685;36.09155208
06.03.2020;Radius;10 - 20 Kilometer;17.40653865;21.55609346;16.37232037;19.86075263;17.18133575;14.51744908;16.59361305;18.21995211;14.67449139;21.21168419;18.19798679;17.45590981;13.54328987
06.03.2020;Radius;20 - 50 Kilometer;17.89632015;13.82076147;18.91209593;21.83757453;17.84028028;11.82021188;19.81706744;15.97442018;14.73239851;22.30297242;19.05334126;20.01707362;10.47217474
